scenario_id,scenario_group,scenario_type,level,target_scope,eps_import_dep,priority_mode,seed,max_iter,z_cost,total_penalty,objective,pen_shortage,pen_import,pen_local,pen_inv_floor,pen_infeas,shortage,import_dep,import_dep_violation,service_rate,local_prod,total_import,total_demand,elapsed_seconds,worst_shortage_prov,worst_shortage_month,worst_shortage_val
S3_PORT_CAP_25,Kapasitas pelabuhan terganggu,operational_stress,-25%,all port throughput capacities,0.9,balanced,8,500,24284801889245.996,1661304603350.4468,25946106492596.445,5.207809450053233e-07,1568229104675.2527,0.0,93075498675.19406,0.0,4.551914400963142e-15,0.905689204356727,0.005689204356726929,1.0,240982.89,2314216.5265281857,2409333.82,35.982010500039905,25,0,1.7763568394002505e-15
S3_PORT_CAP_25,Kapasitas pelabuhan terganggu,operational_stress,-25%,all port throughput capacities,0.9,balanced,9,500,23517242369941.508,1621781655543.81,25139024025485.316,0.0,1044740185549.4579,0.0,577041469994.3523,0.0,0.0,0.903790096993836,0.003790096993835923,1.0,238742.71708333338,2242734.8608333333,2409333.82,32.03833540016785,0,0,0.0
S3_PORT_CAP_25,Kapasitas pelabuhan terganggu,operational_stress,-25%,all port throughput capacities,0.9,balanced,10,500,23782742024793.75,1979373766470.9888,25762115791264.74,0.00010659496806060178,1066454747448.2726,0.0,912919019022.7162,0.0,9.316991622654314e-13,0.9038688728434812,0.0038688728434811415,1.0,240982.87112736664,2265831.2925618095,2409333.82,59.91480789985508,9,0,9.094947017729282e-13
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,1,500,24980178754018.17,5420747890253.971,30400926644272.14,3940750.704384301,2089230801067.4158,0.0,3331513148435.85,0.0,0.040745152641252336,0.9089657459827801,0.008965745982780104,0.9999999830886229,240112.71695111887,2397495.725533615,2409333.82,37.012907799798995,20,0,0.03214864455139832
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,2,500,25330901164327.86,8113510228225.363,33444411392553.223,66243157501.56145,2327356238820.1304,0.0,5719910831903.671,0.0,684.9171049660051,0.9099876398711138,0.00998763987111373,0.9997157234504905,240385.63654518934,2430199.116493034,2409333.82,41.112046799622476,19,2,175.0853724983249
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,3,500,25485293679196.867,10976635431637.008,36461929110833.875,206522728112.4307,2738311717741.876,0.0,8031800985782.702,0.0,2135.329208078785,0.9117512183289661,0.011751218328966084,0.9991137262963092,238961.6142099288,2468856.0993615645,2409333.82,74.46428920002654,17,0,1120.4233549098117
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,4,500,25254708453975.605,11904523134327.71,37159231588303.32,1238231411898.8203,2648779865373.619,0.0,8017511857055.272,0.0,12802.618502835081,0.9113670004410758,0.011367000441075747,0.9946862413184259,236433.7745888911,2431125.4388585505,2409333.82,48.21337689971551,3,1,4568.8586352352695
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,5,500,26951001002634.344,9201285056535.72,36152286059170.06,1645061856.5824265,4666452677727.473,0.0,4533187316951.666,0.0,17.009017184512658,0.9200256617544567,0.020025661754456636,0.9999929403650738,226670.03385822178,2607614.548307152,2409333.82,78.49040029989555,29,0,3.2437454840071496
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,6,500,24192368024391.14,15297051595187.66,39489419619578.805,2132100390694.0232,2912055835176.148,0.0,10252895369317.49,0.0,22044.722536914356,0.9124968255745237,0.012496825574523696,0.990850283030969,222353.58702003036,2318738.0759961694,2409333.82,43.3550843000412,16,0,3294.2337669690364
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,7,500,25779263025971.895,34254004241372.562,60033267267344.45,7712861010.285518,2977209366180.3325,0.0,31269082014181.945,0.0,79.74665812156394,0.91277642608997,0.012776426089969983,0.9999669009510183,235475.215819454,2464198.7973360205,2409333.82,57.950629900209606,3,0,3.1333477137286536
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,8,500,24232623812159.402,7592583412022.459,31825207224181.863,1199274060.412857,1513923988176.6316,0.0,6077460149785.414,0.0,12.399821332481597,0.906496868564399,0.0064968685643990165,0.9999948534232868,240578.75802829093,2332369.91582427,2409333.82,40.87161129992455,27,0,2.5439943131088967
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,9,500,24785151397968.11,9903071032964.592,34688222430932.703,3261511276.5296016,1939478215032.9326,0.0,7960331306655.13,0.0,33.72219781766863,0.9083230962353402,0.008323096235340222,0.9999860035178447,240087.25214475178,2378753.942155073,2409333.82,65.6578387003392,28,0,3.89
S3_PORT_CAP_50,Kapasitas pelabuhan terganggu,operational_stress,-50%,all port throughput capacities,0.9,balanced,10,500,26110080131177.234,20005770236149.637,46115850367326.875,23733799555.35378,3034035581593.8916,0.0,16948000855000.393,0.0,245.39417948054788,0.9130202906798949,0.013020290679894853,0.9998981485349006,238925.75638862108,2507987.9578124653,2409333.82,58.748828700277954,29,2,24.348610965551302
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,1,500,16189074372552.695,131328532459435.81,147517606831988.5,44651727849493.99,0.0,0.0,86676804609941.83,0.0,776068.3238589944,0.8767745134117638,0.0,0.6778909101691046,206610.28143714688,1470074.3652021077,2409333.82,122.52784630004317,14,11,58892.74
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,2,500,16106665704300.4,134228239079444.9,150334904783745.3,47425011021665.13,0.0,3073370100856.2354,83729857956923.55,0.0,824269.3079344092,0.8799355897007098,0.0,0.6578849717328048,200950.7645170765,1472740.581787438,2409333.82,100.1694141998887,14,1,58197.07971419449
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,3,500,16328516259599.361,146025126898027.72,162353643157627.06,46193390605115.07,0.0,0.0,99831736292912.64,0.0,802863.1577508311,0.865256376809826,0.0,0.6667696476568651,228778.42468446813,1469100.9945261588,2409333.82,88.62420340022072,14,5,57170.931249999994
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,4,500,16370491359455.617,156245210342011.7,172615701701467.3,42239922638413.59,0.0,0.0,114005287703598.1,0.0,734149.9991315278,0.8652238577498239,0.0,0.6952892152024297,230543.44264347674,1480022.231625,2409333.82,112.31790420040488,14,11,28877.854532854588
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,5,500,16203918868039.209,156305999130502.03,172509917998541.25,43573592913584.38,0.0,0.0,112732406216917.64,0.0,757329.8245241994,0.8644557639692266,0.0,0.685668370967291,229244.54130977276,1462044.944860086,2409333.82,75.4125617002137,14,7,58205.1625
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,6,500,16305731049639.182,150489241200544.22,166794972250183.4,45795211187383.81,0.0,0.0,104694030013160.4,0.0,795942.6095840181,0.877276926989782,0.0,0.6696420384021264,206400.46264996007,1475438.6372622051,2409333.82,139.71323210000992,11,0,58653.24
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,7,500,16217279371611.03,130645674194576.47,146862953566187.5,43265083431460.04,0.0,0.0,87380590763116.42,0.0,751967.7826006737,0.8752833147064665,0.0,0.6878938998163925,209506.33530190785,1470351.775173151,2409333.82,92.64061440015212,14,0,57217.657900450686
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,8,500,15747924687721.225,158249385319921.8,173997310007643.06,48835494293761.28,0.0,0.0,109413891026160.55,0.0,848784.1798447738,0.8607652167950971,0.0,0.6477100131169147,225697.43821874447,1395287.1535883187,2409333.82,100.52825800003484,14,2,51993.6116089773
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,9,500,16329015104342.475,145294476657773.12,161623491762115.62,45655638757265.8,0.0,0.0,99638837900507.34,0.0,793516.77418827,0.8747385279416825,0.0,0.6706488874222212,211929.11219006547,1479964.721625,2409333.82,83.9312273003161,14,10,58598.810000000005
S3_PORT_CAP_75,Kapasitas pelabuhan terganggu,operational_stress,-75%,all port throughput capacities,0.9,balanced,10,500,16251276388596.617,149891253800584.5,166142530189181.1,44236895776021.34,0.0,1039020528934.6858,104615337495628.45,0.0,768858.3445939588,0.8788779853381559,0.0,0.6808834300122185,203966.66435282794,1480010.1496249998,2409333.82,69.83002490038052,14,10,58565.007576914686
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,1,500,31060074592430.223,7921297210144.333,38981371802574.555,0.0,7213296914997.409,0.0,708000295146.9235,0.0,0.0,0.9263171146934086,0.026317114693408583,1.0,240982.8895249226,3029558.0036852593,3011667.275,66.24572720006108,0,0,0.0
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,2,500,31135921338739.613,11689068647205.154,42824989985944.77,200808948.48702076,7286873481700.794,0.0,4401994356555.873,0.0,2.2064521623944984,0.9265855526861182,0.026585552686118175,0.9999992673652296,240982.89000000004,3041516.656304332,3011667.275,53.63789919996634,9,7,2.2064521623908604
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,3,500,31365752951786.668,8456145198543.591,39821898150330.26,250925138.3245105,7511366724401.135,0.0,944527549004.1317,0.0,2.757119731101227,0.9274045976368059,0.027404597636805916,0.9999990845204735,240982.89,3078550.884251505,3011667.275,37.85422069998458,28,2,2.757119731101227
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,4,500,30176168234152.29,6754918502451.921,36931086736604.21,0.0,6667121740002.076,0.0,87796762449.84471,0.0,0.0,0.9243244399300615,0.024324439930061503,1.0,240982.87826995418,2943438.5921128285,3011667.275,73.09212790010497,0,0,0.0
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,5,500,31458153466682.703,9381188280216.578,40839341746899.29,0.0,8736347560637.949,0.0,644840719578.6293,0.0,0.0,0.9318738384769334,0.03187383847693337,1.0,225661.45931078144,3086743.8526247116,3011667.275,75.10556269995868,0,0,0.0
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,6,500,35316375758000.41,14182276563845.73,49498652321846.13,0.0,10470124020652.504,0.0,3712152543193.2266,0.0,0.0,0.9381993778923522,0.03819937789235217,1.0,227937.2381208552,3460330.458016915,3011667.275,59.32034310000017,0,0,0.0
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,7,500,33224512221355.953,19333513635082.35,52558025856438.305,40154938703.42394,8526768967096.499,0.0,10766589729282.43,0.0,441.2151550044839,0.9311092083849645,0.03110920838496445,0.9998534980412123,240954.20398994253,3256671.506807578,3011667.275,100.46645139995962,9,2,441.2151550044839
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,8,500,32641935004012.21,35810133307829.97,68452068311842.18,32600929092.585125,10621763464444.764,0.0,25155768914292.617,0.0,358.2130728454738,0.938752621808602,0.03875262180860195,0.9998810582178785,211687.07872798576,3244576.4378337124,3011667.275,96.54122349992394,9,0,358.2130728454738
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,9,500,33234210179184.066,33558387319427.28,66792597498611.34,114493532232.81068,8620042638696.153,0.0,24823851148498.316,0.0,1258.0340850278276,0.9314495096289435,0.03144950962894344,0.9995822798569182,239386.72105179977,3252735.9429295193,3011667.275,70.34305140003562,9,3,461.86163761255716
S4_DEMAND_25,Demand naik,operational_stress,+25%,all provinces,0.9,balanced,10,500,30767450607410.78,9409894927991.877,40177345535402.66,0.0,7061110321645.249,0.0,2348784606346.6274,0.0,0.0,0.9257618745474331,0.02576187454743306,1.0,240927.47721336148,3004406.0457525086,3011667.275,56.54647639999166,0,0,0.0
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,1,500,35555261607918.625,10079583375494.973,45634844983413.59,0.0,9833766030469.033,0.0,245817345025.93945,0.0,0.0,0.9359149014324322,0.035914901432432145,1.0,240982.89,3519374.749864141,3614000.7300000004,67.05630950024351,0,0,0.0
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,2,500,36704600079318.1,12788743360618.328,49493343439936.43,0.0,10477046939297.832,0.0,2311696421320.4956,0.0,0.0,0.9382642933502761,0.038264293350276035,1.0,240690.76838610822,3658037.8839275315,3614000.7300000004,51.01068600034341,0,0,0.0
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,3,500,35468245784721.414,9848735510773.305,45316981295494.72,0.0,9774643877839.727,0.0,74091632933.57779,0.0,0.0,0.9356989753795267,0.03569897537952671,1.0,240982.89,3506747.281056587,3614000.7300000004,47.35033529996872,0,0,0.0
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,4,500,35999983639281.58,12383246536899.465,48383230176181.04,350520891.6399668,10074134974530.504,0.0,2308761041477.3193,0.0,4.6265467124701445,0.9367927774065643,0.03679277740656428,0.9999987198268462,240654.29325000002,3566731.6885379893,3614000.7300000004,56.8451237003319,9,1,2.426372071709693
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,5,500,36600105436309.44,13141811390047.45,49741916826356.88,0.0,10372385552067.752,0.0,2769425837979.6973,0.0,0.0,0.9378820488068831,0.03788204880688306,1.0,240860.6271326342,3636611.5448620375,3614000.7300000004,86.29290599981323,0,0,0.0
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,6,500,36973621426002.26,16716895845468.846,53690517271471.1,0.0,10621225009946.018,0.0,6095670835522.828,0.0,0.0,0.9387908608097828,0.03879086080978278,1.0,240982.88221359794,3696057.9813199556,3614000.7300000004,56.60818770015612,0,0,0.0
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,7,500,42994997465988.59,17236014837684.332,60231012303672.93,295981662314.9035,14306212627521.414,0.0,2633820547848.0137,0.0,3906.680084966233,0.9522491805069254,0.0522491805069254,0.9989190151367329,215698.55497186497,4301471.145186863,3614000.7300000004,97.36710100015625,17,0,1568.8956228967681
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,8,500,38771827078501.03,53666419753538.73,92438246832039.75,47384787061.10481,13291725044680.857,0.0,40327309921796.766,0.0,625.4347059684808,0.9485440667764122,0.04854406677641221,0.9998269411788502,211787.3120397522,3904109.5101884613,3614000.7300000004,99.74102050019428,17,0,289.5595254441896
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,9,500,36663433574418.13,11375194303731.652,48038627878149.79,0.0,10352358806238.334,0.0,1022835497493.3181,0.0,0.0,0.9378089070827209,0.03780890708272089,1.0,240952.59516252342,3633438.155342805,3614000.7300000004,54.72378240013495,0,0,0.0
S4_DEMAND_50,Demand naik,operational_stress,+50%,all provinces,0.9,balanced,10,500,41276227695117.79,13397180726421.549,54673408421539.336,0.0,13382890478521.617,0.0,14290247899.93241,0.0,0.0,0.9488770213698295,0.04887702136982952,1.0,222298.62957794647,4126012.746918345,3614000.7300000004,47.70151440007612,0,0,0.0
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,1,500,44767905625227.35,40188398404683.016,84956304029910.38,0.0,14545663092266.85,0.0,25642735312416.168,0.0,0.0,0.9531108360161712,0.05311083601617117,1.0,222676.6924296214,4526324.430866552,4216334.185,74.54125969996676,0,0,0.0
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,2,500,45742960923884.99,29194484566771.406,74937445490656.4,959235362863.788,15644661325636.658,0.0,12590587878270.96,0.0,14767.596586925283,0.9571236276355232,0.057123627635523144,0.9964975270130478,209112.82567055427,4667998.13635208,4216334.185,110.8154108999297,29,0,2386.7025
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,3,500,42130515489966.62,17352175015109.562,59482690505076.18,183179623.04937574,12636727774006.678,0.0,4715264061479.836,0.0,2.8200824123728125,0.9461407068436143,0.046140706843614265,0.9999993311530139,240940.0324921423,4232568.964229176,4216334.185,58.91953549999744,9,7,2.8200824123728125
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,4,500,43449628264778.26,16980740791545.672,60430369056323.93,77963646490.89291,13973784223385.133,0.0,2928992921669.6475,0.0,1200.2640065164592,0.9510227246228558,0.05102272462285573,0.9997153299634581,226911.6101403958,4406086.211667514,4216334.185,46.88840729976073,31,0,374.007127699982
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,5,500,42398845069717.875,19521281326573.258,61920126396291.13,26611373411.137424,12862457618019.562,0.0,6632212335142.557,0.0,409.6867592396211,0.946964918201548,0.04696491820154802,0.9999028334232384,238974.9793331117,4267004.29380695,4216334.185,46.197991100139916,31,10,405.950428466542
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,6,500,49239987486007.336,41536996299004.65,90776983785011.98,96217843290.90065,16369355124783.324,0.0,25071423330930.42,0.0,1481.2905666258114,0.9597697148770789,0.05976971487707883,0.999648678092952,208865.41657873054,4982880.4520015055,4216334.185,87.14316140022129,10,1,1354.3527822403412
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,7,500,42023037236837.69,62016668331540.555,104039705568378.25,1533217357.125656,13024956268274.617,0.0,48990178845908.81,0.0,23.604150020601992,0.9475582523872638,0.047558252387263744,0.9999944017364409,231254.64516181432,4178488.654576173,4216334.185,40.93260180018842,11,11,2.7775231183113647
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,8,500,42956963841426.82,32430463132838.78,75387426974265.6,0.0,13076474988944.037,0.0,19353988143894.742,0.0,0.0,0.9477463636000617,0.04774636360006168,1.0,238175.0539463373,4319881.9609453315,4216334.185,49.04633830022067,0,0,0.0
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,9,500,43925324080433.516,28480593978086.754,72405918058520.27,97709930734.38293,13523053353733.225,0.0,14859830693619.146,0.0,1504.2615144148704,0.9493769630543621,0.04937696305436212,0.9996432300077716,235440.1010102574,4415408.904020544,4216334.185,71.0383283002302,10,1,1456.7306983289163
S4_DEMAND_75,Demand naik,operational_stress,+75%,all provinces,0.9,balanced,10,500,42630418481613.43,34335096930579.55,76965515412192.98,20193319748.655003,13310051527230.643,0.0,21004852083600.254,0.0,310.8796978758529,0.9485992257310951,0.0485992257310951,0.9999262677756944,232986.20253401707,4299751.014908311,4216334.185,44.40134539967403,10,11,193.8935047096238
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,1,500,23616411375987.33,933038278756.844,24549449654744.17,0.0,0.0,0.0,933038278756.844,0.0,0.0,0.9166673169847795,0.0,1.0,208496.0012129508,2293475.5382713787,2409333.82,30.560852699913085,0,0,0.0
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,2,500,23569248797188.04,1252518343347.452,24821767140535.492,0.0,0.0,0.0,1252518343347.452,0.0,0.0,0.9147637123090551,0.0,1.0,212830.70800785953,2284118.8163491203,2409333.82,38.720225899945945,0,0,0.0
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,3,500,24854252982455.613,1243660851638.2744,26097913834093.887,0.0,0.0,0.0,1243660851638.2744,0.0,0.0,0.9184744375534482,0.0,1.0,214146.69332403725,2412596.2189304084,2409333.82,48.94689519982785,0,0,0.0
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,4,500,23753485197835.043,713167657558.616,24466652855393.66,0.0,0.0,0.0,713167657558.616,0.0,0.0,0.9189025373739459,0.0,1.0,203762.9613729247,2308805.9251838527,2409333.82,32.75013139983639,0,0,0.0
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,5,500,23749109712196.773,611014628557.9355,24360124340754.71,0.0,0.0,0.0,611014628557.9355,0.0,0.0,0.914010699160857,0.0,1.0,216016.11106705866,2296111.664819289,2409333.82,33.32061700010672,0,0,0.0
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,6,500,23394724212925.277,569589446484.2264,23964313659409.504,1.0161579414738015e-07,0.0,0.0,569589446484.2264,0.0,8.881784197001252e-16,0.9146640589248238,0.0,1.0,211327.47954405157,2265090.7433227226,2409333.82,45.18294129986316,33,0,4.440892098500626e-16
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,7,500,23576422160181.87,502451239379.7721,24078873399561.645,0.0,0.0,0.0,502451239379.7721,0.0,0.0,0.9180457090952082,0.0,1.0,204588.5650416667,2291785.4842359,2409333.82,28.740093399770558,0,0,0.0
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,8,500,23938792302895.176,840553420701.312,24779345723596.49,5.080789707369008e-08,0.0,0.0,840553420701.312,0.0,4.440892098500626e-16,0.9190419000135812,0.0,1.0,205381.46347183807,2331504.450430443,2409333.82,44.0119038997218,2,4,4.440892098500626e-16
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,9,500,23887162123106.832,904712871736.3282,24791874994843.16,2.7537880213940022e-05,0.0,0.0,904712871736.3282,0.0,2.4069635173873394e-13,0.9184527451224367,0.0,1.0,205783.11141137307,2317699.8889709204,2409333.82,37.765529999975115,31,0,2.2737367544323206e-13
S5_IMPORT_RELAX_92,Sensitivitas kebijakan impor,policy_sensitivity,92%,EPS_IMPORT_DEP only,0.92,balanced,10,500,24584083359841.11,383173748323.7297,24967257108164.84,0.0,0.0,0.0,383173748323.7297,0.0,0.0,0.9194590949280192,0.0,1.0,209089.15615716472,2386972.509282258,2409333.82,47.50995790027082,0,0,0.0
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,1,500,25813011956207.88,1445108774335.4084,27258120730543.285,1273050187.6612024,0.0,0.0,1443835724147.7473,0.0,11.127164958588537,0.9251609958562345,0.0,0.999995381642483,203761.87931493853,2518907.6918021813,2409333.82,46.110046999994665,9,3,2.3216632667472368
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,2,500,26875270710455.434,765759753156.3624,27641030463611.797,0.0,0.0,0.0,765759753156.3624,0.0,0.0,0.929451256745693,0.0,1.0,200226.97526160075,2637909.69486791,2409333.82,49.11064799968153,0,0,0.0
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,3,500,26017045939538.316,525135671242.2782,26542181610780.594,0.0,0.0,0.0,525135671242.2782,0.0,0.0,0.9268887660144349,0.0,1.0,200509.98072605187,2542023.140321261,2409333.82,30.69660900020972,0,0,0.0
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,4,500,26315539225642.953,1055319551253.8729,27370858776896.824,0.0,0.0,0.0,1055319551253.8729,0.0,0.0,0.9279164874046288,0.0,1.0,200770.16062906597,2584473.696118819,2409333.82,35.701652800198644,0,0,0.0
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,5,500,26479349717703.895,908612172954.7887,27387961890658.684,0.0,0.0,0.0,908612172954.7887,0.0,0.0,0.9281351862582133,0.0,1.0,200231.187458889,2585988.897634885,2409333.82,40.60918869962916,0,0,0.0
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,6,500,27216262188986.12,882075220431.5549,28098337409417.676,537119001.480359,0.0,0.0,881538101430.0746,0.0,4.694718079296081,0.9296031475990937,0.0,0.9999980514455737,201297.93362325773,2658175.562107442,2409333.82,44.16624369984493,9,1,2.5898579723004787
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,7,500,30546399944458.418,4864767031298.72,35411166975757.14,54932989964.948326,0.0,2012980912391.6545,2796853128942.1167,0.0,480.1448104190066,0.93787911849183,0.0,0.9998007147011205,198752.7822174189,3000699.2762869257,2409333.82,42.79744980018586,9,1,480.1448104190066
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,8,500,26639641685015.34,1203876914438.4336,27843518599453.773,0.0,0.0,0.0,1203876914438.4336,0.0,0.0,0.9277902377102347,0.0,1.0,202479.74719199236,2601569.743782315,2409333.82,25.611973999999464,0,0,0.0
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,9,500,26472577367170.34,947268384537.292,27419845751707.633,0.0,0.0,0.0,947268384537.292,0.0,0.0,0.9278346765336127,0.0,1.0,200631.1881575654,2579529.4003419005,2409333.82,26.44473379990086,0,0,0.0
S5_IMPORT_RELAX_95,Sensitivitas kebijakan impor,policy_sensitivity,95%,EPS_IMPORT_DEP only,0.95,balanced,10,500,27469004578897.04,235778236239.9568,27704782815136.996,0.0,0.0,0.0,235778236239.9568,0.0,0.0,0.9303822555704585,0.0,1.0,200601.87802885007,2680874.3845621427,2409333.82,31.793303600046784,0,0,0.0
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,1,500,23597198103394.418,15572077283105.781,39169275386500.2,0.0,14688645910525.783,0.0,883431372579.9972,0.0,2.3314683517128287e-15,0.9032873086333182,0.05328730863331821,1.0,240982.89,2250757.1969997943,2409333.82,32.65793470013887,32,11,8.881784197001252e-16
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,2,500,23571748563728.15,15480204455117.025,39051953018845.17,0.0,14637980734481.992,0.0,842223720635.0339,0.0,0.0,0.9031035060630028,0.05310350606300285,1.0,240982.89,2246030.6252329545,2409333.82,28.327412500046194,0,0,0.0
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,3,500,23651472421518.977,15674939977293.664,39326412398812.64,0.0,14770774033574.607,0.0,904165943719.0558,0.0,0.0,0.903585252137916,0.053585252137915984,1.0,240978.21030989362,2258413.383335092,2409333.82,27.819609600119293,0,0,0.0
